Agency,Date Added,Project,Name_of_Lo,Street_Num,Address,City,Zipcode,County,Target_Aud,Agency_name,lon,lat,loctype,search_add,CD114FP
1,1/1/2018,FTFM,Stephenson High School,701,Stephenson Rd,Stone Mountain,30087,DeKalb,4,UGA,-84.12455,33.7746,,"701 Stephenson Rd,Stone Mountain,GA,30087",4
1,1/1/2018,FTFM,Elizabeth Andrews High School,1701,Mountain Industrial Blvd,Stone Mountain,30083,DeKalb,4,UGA,-84.19465,33.83259,,"1701 Mountain Industrial Blvd,Stone Mountain,GA,30083",4
1,1/1/2018,FTFM,Stone Mountain High School,4555,Central Dr,Stone Mountain,30083,DeKalb,4,UGA,-84.20202,33.81061,,"4555 Central Dr,Stone Mountain,GA,30083",4
2,1/1/2018,,Families First,1150,Cole Dr. Sw,Lilburn,30047,Gwinett,Adults,Open Hand Atlanta,-84.1114,33.85314,rooftop,"1150 Cole Dr. Sw,Lilburn,GA,30047",4
2,1/1/2018,,Family Support Circle,3893,Kensington Rd,Decatur,30032,DeKalb,Teens 14-18,Open Hand Atlanta,-84.23684,33.76616,rooftop,"3893 Kensington Rd,Decatur,GA,30032",4
2,1/1/2018,,Decatur Housing Authority,750,Commerce Drive Suite 110,Decatur,30030,DeKalb,Adults,Open Hand Atlanta,-84.29373,33.77825,rooftop,"750 Commerce Drive Suite 110,Decatur,GA,30030",4
2,1/1/2018,,CETPA  http://www.cetpa.org,4650,"4650 Jimmy Carter Blvd., Suite 113",Norcross,30093,Gwinett,kids and teens,Open Hand Atlanta,-84.19375,33.88487,rooftop,"4650 Jimmy Carter Blvd., Suite 113,Norcross,GA,30093",4
2,1/1/2018,,"R.E.A.C.H. Community Development Center, Inc",6212,Memorial Drive,Stone Mountain,30083,DeKalb,"Kids, Adults",Open Hand Atlanta,-84.18752,33.80807,rooftop,"6212 Memorial Drive,Stone Mountain,GA,30083",4
2,1/1/2018,,DeKalb County WIC,395,Glendale Road,Scottdale,30079,DeKalb,Adults 18+,Open Hand Atlanta,-84.25369,33.78724,range_interpolated,"395 Glendale Road,Scottdale,GA,30079",4
2,1/1/2018,ACFB Food Pantry Partner- Adults,Covington UMC Food Pantry,1113,Conyers St SW,Covington,30014,Newton,Adults,Open Hand Atlanta,-83.85988,33.59404,rooftop,"1113 Conyers St SW,Covington,GA,30014",4
2,1/1/2018,Cooking Matters for Teens and Kids,"Because We Care Enterprise, After School Program",4893,Memorial Dr.,Stone Mountain,30083,DeKalb,Teens,Open Hand Atlanta,-84.23095,33.7885,rooftop,"4893 Memorial Dr.,Stone Mountain,GA,30083",4
2,1/1/2018,"Cooking Matters for Kids, Teens, and Adults",Conyers Housing Authority,1214,Summer Circle,Conyers,30012,Rockdale,"Adults, Teens, Kids",Open Hand Atlanta,-84.02668,33.67586,,"1214 Summer Circle,Conyers,GA,30012",4
2,5/7/2018,Cooking Matters for Teens and Adults,DeKalb CSB Program-Winn Way,455,Winn Way,Decatur,30030,DeKalb,Teens and Adults,Open Hand Atlanta,-84.27837,33.78795,,"455 Winn Way,Decatur,GA,30030",4
3,1/1/2018,Child Care,Early Edu-Care & Development Center,1127,Cimarron Court,Clarkston,30021,Dekalb,5 yrs >,HealthMPowers,-84.21868,33.81195,rooftop,"1127 Cimarron Court,Clarkston,GA,30021",4
3,1/1/2018,Child Care,Loving Arms,2900,Athena Lane #48E,Lithonia,30038,Dekalb,5 yrs >,HealthMPowers,-84.14494,33.69789,rooftop,"2900 Athena Lane #48E,Lithonia,GA,30038",4
3,1/1/2018,Child Care,Newton County Head Start,25,Lovers Lane,Covington,30016,Newton,5 yrs >,HealthMPowers,-83.92134,33.55634,rooftop,"25 Lovers Lane,Covington,GA,30016",4
3,1/1/2018,Child Care,Lethia P. Walker,2297,Cherokee Valley Circle,Lithonia,30058,Dekalb,5 yrs >,HealthMPowers,-84.13991,33.72465,rooftop,"2297 Cherokee Valley Circle,Lithonia,GA,30058",4
3,1/1/2018,Child Care,Choice Academy Child Care Center,5440,Covington Hwy,Decatur,30035,Dekalb,5 yrs >,HealthMPowers,-84.19169,33.73083,rooftop,"5440 Covington Hwy,Decatur,GA,30035",4
3,1/1/2018,Child Care,Pleasant Family Childcare,3941,Harvest Hill Road,Decatur,30034,Dekalb,5 yrs >,HealthMPowers,-84.22772,33.69067,rooftop,"3941 Harvest Hill Road,Decatur,GA,30034",4
3,1/1/2018,Elem,Stoneview,2629,Huber St,Lithonia,30058,Dekalb,K-5,HealthMPowers,-84.1196,33.70809,rooftop,"2629 Huber St,Lithonia,GA,30058",4
3,1/1/2018,Elem,Peachcrest,1530,Joy Ln,Decatur,30032,Dekalb,K-5,HealthMPowers,-84.24553,33.74756,rooftop,"1530 Joy Ln,Decatur,GA,30032",4
3,1/1/2018,Child Care,Wandas Family Childcare,4143,Lindsey Drive,Decatur,30035,Dekalb,5 yrs >,HealthMPowers,-84.22003,33.73136,rooftop,"4143 Lindsey Drive,Decatur,GA,30035",4
3,1/1/2018,Child Care,Marian D. Peart,771,Pennybrook Lane,Stone Mountain,30087,Dekalb,5 yrs >,HealthMPowers,-84.15401,33.79328,rooftop,"771 Pennybrook Lane,Stone Mountain,GA,30087",4
3,1/1/2018,after school,East Dekalb Club,1839,Phillips Rd,Lithonia,30058,Dekalb,18-May,HealthMPowers,-84.13283,33.73802,rooftop,"1839 Phillips Rd,Lithonia,GA,30058",4
3,1/1/2018,Middle School,Lithonia MS,2451,Randall Ave,Lithonia,30058,Dekalb,8-Jun,HealthMPowers,-84.11034,33.71478,rooftop,"2451 Randall Ave,Lithonia,GA,30058",4
3,1/1/2018,after school,Barksdale Club,1015,O'Kelly Street,Conyers,30012,Rockdale,18-May,HealthMPowers,-84.015,33.66072,rooftop,"1015 O'Kelly Street,Conyers,GA,30012",4
3,1/1/2018,Child Care,Ring Around the Rosey FDCH,487,Rue Montaigne,Stone Mountain,30083,Dekalb,5 yrs >,HealthMPowers,-84.21916,33.78295,rooftop,"487 Rue Montaigne,Stone Mountain,GA,30083",4
3,1/1/2018,Elem,Princeton,1321,S. Deshon Road,Lithonia,30058,Dekalb,K-5,HealthMPowers,-84.11467,33.7616,rooftop,"1321 S. Deshon Road,Lithonia,GA,30058",4
3,1/1/2018,Child Care,Barbara Roland,1497,Spruce Ridge Way,Stone Mountain,30044,Dekalb,5 yrs >,HealthMPowers,-84.20036,33.74847,rooftop,"1497 Spruce Ridge Way,Stone Mountain,GA,30044",4
3,1/1/2018,Elem,Graves,1700,Graves Rd,Norcross,30093,Gwinett,K-5,HealthMPowers,-84.21618,33.89542,rooftop,"1700 Graves Rd,Norcross,GA,30093",4
3,1/1/2018,Child Care,All Our Children,4086,Windermere Drive,Lithonia,30038,Dekalb,5 yrs >,HealthMPowers,-84.15492,33.65957,rooftop,"4086 Windermere Drive,Lithonia,GA,30038",4
3,1/1/2018,Child Care,Loving Child Care Services LLC,5060,Wycliffe Dr.,Stone Mountain,30087,Dekalb,5 yrs >,HealthMPowers,-84.08402,33.79984,rooftop,"5060 Wycliffe Dr.,Stone Mountain,GA,30087",4
3,1/1/2018,Child Care,Rockbridge Care and Learning Center,4733,Rockbridge Road,Stone Mountain,30083,,< 5yrs,HealthMPowers,-84.19978,33.786,rooftop,"4733 Rockbridge Road,Stone Mountain,GA,30083",4
1,1/1/2018,"Food Talk, Food Talk:Better U",RHEMA,1850,Danielsville Rd.,Athens,30601,Clarke,Adults 18+,UGA,-83.35267,33.99962,rooftop,"1850 Danielsville Rd.,Athens,GA,30601",9
1,1/1/2018,"Food Talk, Food Talk:Better U",Greater Bethel Episcopal Church,250,Rose St.,Athens,30601,Clarke,Adults 18+,UGA,-83.36505,34.04582,range_interpolated,"250 Rose St.,Athens,GA,30601",9
1,1/1/2018,HCCG: Pre-K Classrooms,Clarke County School District: Winterville Elementary School,305,Cherokee Rd.,Winterville,30683,Clarke,Pre-K children (3-5)  Pre_K Teachers 18+  Parents 18+,UGA,-83.28978,33.96994,rooftop,"305 Cherokee Rd.,Winterville,GA,30683",9
1,1/1/2018,"Food Talk, Food Talk: Better U",Brooks Hill,185,Penland St.,Ellijay,30540,Gilmer,Adults 18+,UGA,-84.48632,34.7053,rooftop,"185 Penland St.,Ellijay,GA,30540",9
1,1/1/2018,"Food Talk, Food Talk: Better U",Gilmer County Extension Office,1123,Progress Rd.,Eljay,30540,Gilmer,Adults 18+,UGA,-84.48984,34.67641,rooftop,"1123 Progress Rd.,Eljay,GA,30540",9
1,1/1/2018,Easter Seals: Head Start Classrooms,Easter Seals of Northeast Georgia: Madison County Head Start,85,Rock Quarry Rd.,Danielsville,30633,Madison,Head Start children (3-5)  Head Start Teachers 18+  Parents 18+,UGA,-83.21499,34.13661,rooftop,"85 Rock Quarry Rd.,Danielsville,GA,30633",9
1,1/1/2018,Food Talk and FT Better U,Fannin Food Pantry,101,Industrial Park Rd.,Blue Ridge,30513,Fannin,Adults 18+,UGA,-84.31135,34.88434,rooftop,"101 Industrial Park Rd.,Blue Ridge,GA,30513",9
1,1/1/2018,Outreach Event,Georgia Mountains Health Services,165,Blue Ridge Overlook,Blue Ridge,30513,Fannin,Adults 18+,UGA,-84.32639,34.87569,rooftop,"165 Blue Ridge Overlook,Blue Ridge,GA,30513",9
1,1/1/2018,Food eTalk,Elbert County Extension,1088,Rickersville,Elberton,30635,Elbert,Adults 18+,UGA,-82.85621,34.13114,,"1088 Rickersville,Elberton,GA,30635",9
1,1/1/2018,Food eTalk,Elbert Primary School,1019,Falling Creek Circle,Elberton,30635,Elbert,Adults 18+,UGA,-82.84747,34.08453,,"1019 Falling Creek Circle,Elberton,GA,30635",9
1,1/1/2018,Food eTalk,Elbert County Middle School,1108,Athens Tech Rd,Elberton,30635,Elbert,Adults 18+,UGA,-82.89374,34.10619,,"1108 Athens Tech Rd,Elberton,GA,30635",9
1,1/1/2018,Food eTalk,Elbert County High School,600,Abernathy Circle,Elberton,30635,Elbert,Adults 18+,UGA,-82.88441,34.10849,,"600 Abernathy Circle,Elberton,GA,30635",9
1,1/1/2018,"FT, FTBU",Fannin Senior Life Services Center,440,W 1st Street,Blue Ridge,30513,Gilmer,Adults 18+,UGA,-84.32565,34.86715,,"440 W 1st Street,Blue Ridge,GA,30513",9
1,3/23/2018,"FTFM, Outreach",Garden View Funeral Home,605,605 Olympic Drive,Athens,30601,Clarke,Adults 18+,UGA,-83.34479,33.96729,,"605 Olympic Drive,Athens,GA,30601",9
1,3/23/2018,"FT, FTBU, FeT, FTFM, Outreach",New Covenant Worship Center,1425,1425 Newton Bridge Road,Athens,30607,Clarke,Adults 18+,UGA,-83.40602,34.01742,,"1425 Newton Bridge Road,Athens,GA,30607",9
1,4/17/2018,"FT, FTBU, Outreach",Gilmer Public Library,268,Calvin Jackson Drive,Ellijay,30540,Gilmer,,UGA,-84.50595,34.68568,,"268 Calvin Jackson Drive,Ellijay,GA,30540",9
1,4/17/2018,"FT, FTBU, Outreach",Georgia Mountains Health - Ellijay,772,"Maddox Drive, #122",Ellijay,30540,Gilmer,,UGA,-84.4824,34.67818,,"772 Maddox Drive, #122,Ellijay,GA,30540",9
2,1/1/2018,,Rabun County Middle School,95,Wildcat Pride Way,Tiger,30576,Rabun,teens,Open Hand Atlanta,-83.42148,34.82639,bing,"95 Wildcat Pride Way,Tiger,GA,30576",9
2,1/1/2018,,Rabun County Elementary School - Afterschool Program,1115,1115 Boggs Mountain Rd,Tiger,30576,Rabun,Kids,Open Hand Atlanta,-83.40692,34.82568,rooftop,"1115 Boggs Mountain Rd,Tiger,GA,30576",9
2,1/1/2018,,Prevent Child Abuse Habersham,122,Laurel Drive,Clarkesville,30523,Habersham,Families,Open Hand Atlanta,-83.52124,34.60965,rooftop,"122 Laurel Drive,Clarkesville,GA,30523",9
2,1/1/2018,,Rabun County Primary School,801,East Boggs Mountain Road,Tiger,30576,Rabun,kids,Open Hand Atlanta,-83.41118,34.82339,bing,"801 East Boggs Mountain Road,Tiger,GA,30576",9
2,1/1/2018,,Rabun County High School,230,Wildcat Hill,Tiger,30576,Rabun,teens,Open Hand Atlanta,-83.42198,34.82713,rooftop,"230 Wildcat Hill,Tiger,GA,30576",9
2,1/1/2018,,Rabun County Senior Center,2832,Old 441 S,Tiger,30578,Rabun,Adults,Open Hand Atlanta,-83.42803,34.8581,range_interpolated,"2832 Old 441 S,Tiger,GA,30578",9
2,1/1/2018,,Brooks Lane,1203,Old 441 S,Clayton,30525,Clayton,Adults,Open Hand Atlanta,-83.41822,34.86349,range_interpolated,"1203 Old 441 S,Clayton,GA,30525",9
2,1/1/2018,WIC Clinic,Hall County Health Department- WIC,1290,Athens Street,Gainesville,30507,Hall,Adults,Open Hand Atlanta,-83.80281,34.2874,rooftop,"1290 Athens Street,Gainesville,GA,30507",9
2,1/1/2018,,Your Time Fitness,745,N. Main St.,Clayton,30525,Rabun,Adults,Open Hand Atlanta,-83.39694,34.88824,rooftop,"745 N. Main St.,Clayton,GA,30525",9
2,1/1/2018,,Hart County High School,59,5th St.,Hartwell,30643,Hart,Teens and Adults,Open Hand Atlanta,-82.9232,34.34794,rooftop,"5th St.,Hartwell,GA,30643",9
2,1/1/2018,,Hart County Middle School,176,Powell Rd.,Hartwell,30643,Hart,Teens and Adults,Open Hand Atlanta,-82.92102,34.35007,rooftop,"176 Powell Rd.,Hartwell,GA,30643",9
2,1/1/2018,,Hartwell Elementary School,147,College Ave.,Hartwell,30643,Hart,Kids and Adults,Open Hand Atlanta,-82.92805,34.34966,rooftop,"147 College Ave.,Hartwell,GA,30643",9
2,1/1/2018,,North Hart Elementary School,124,Ankerich Rd.,Bowersville,30516,Hart,Kids and Adults,Open Hand Atlanta,-83.00252,34.37458,rooftop,"124 Ankerich Rd.,Bowersville,GA,30516",9
2,1/1/2018,,South Hart Elementary School,121,E&M Dairy Rd.,Hartwell,30643,Hart,Kids and Adults,Open Hand Atlanta,-82.95082,34.29183,bing,"121 E&M Dairy Rd.,Hartwell,GA,30643",9
2,1/1/2018,,South Jackson Elementary,1630,New Kings Bridge Rd.,Athens,30607,Clarke,Adults and Kids,Open Hand Atlanta,-83.47613,34.06944,range_interpolated,"1630 New Kings Bridge Rd.,Athens,GA,30607",9
2,1/1/2018,"Cooking Matters for Adults, Teens and Kids, and Cooking Matters at the Store",NE GA Food Bank,861,Newton Bridge Rd.,Athens,303607,Clarke,"Teens, Kids, and Adults",Open Hand Atlanta,-83.40195,34.00246,,"861 Newton Bridge Rd.,Athens,GA,303607",9
3,1/1/2018,Child Care,Hart County Head Start Center/EHS/Pre-K,    500,    North Richardson Street  P O Box 956    ,Hartwell,30643,Hart,5 yrs >,HealthMPowers,-82.92683,34.35978,range_interpolated,"    500     North Richardson Street  P O Box 956    ,Hartwell,GA,30643",9
3,1/1/2018,Child Care,Dawson County Head Start Pre/K,407,Allen,Dawsonville,30534,Dawson,5 yrs >,HealthMPowers,-84.10559,34.41921,range_interpolated,"407 Allen,Dawsonville,GA,30534",9
3,1/1/2018,Elem,Sugar Hill ES,3259,Athens Hwy,Gainesville,30507,Hall,k-5,HealthMPowers,-83.74465,34.2324,rooftop,"3259 Athens Hwy,Gainesville,GA,30507",9
3,1/1/2018,Child Care,EE Butler Head Start,1300,Athens Street,Gainsville,30507,Hall,5 yrs >,HealthMPowers,-83.80142,34.28741,rooftop,"1300 Athens Street,Gainsville,GA,30507",9
3,1/1/2018,Child Care,Franklin County Head Start Pre/K,84,Hartwell Road,Lavonia,30553,Franklin,5 yrs >,HealthMPowers,-83.0979,34.43249,range_interpolated,"84 Hartwell Road,Lavonia,GA,30553",9
3,1/1/2018,Child Care,Angels In Motion,260,Cherokee Road,Winterville,30683,Clarke,5 yrs >,HealthMPowers,-83.29031,33.97099,range_interpolated,"260 Cherokee Road,Winterville,GA,30683",9
3,1/1/2018,Child Care,Banks County Head Start/Pre-K,335,Evans Street,Homer,30547,Banks,5 yrs >,HealthMPowers,-83.49797,34.32398,rooftop,"335 Evans Street,Homer,GA,30547",9
3,1/1/2018,Child Care,Fannin Head Start,8731,Lakewood Hwy,Mineral Bluff,30559,Fannin,5 yrs >,HealthMPowers,-84.27496,34.91359,range_interpolated,"8731 Lakewood Hwy,Mineral Bluff,GA,30559",9
3,1/1/2018,Child Care,Gilmer County Head Start,305,Calvin Jackson Dr.,Ellijay,30540,Gilmer,5 yrs >,HealthMPowers,-84.50394,34.68455,rooftop,"305 Calvin Jackson Dr.,Ellijay,GA,30540",9
3,1/1/2018,Child Care,Habersham Head Start Center/Pre-K,291,Light Street,Baldwin,30511,Habersham,5 yrs >,HealthMPowers,-83.53343,34.49838,rooftop,"291 Light Street,Baldwin,GA,30511",9
3,1/1/2018,Child Care,Lumpkin County Head Start / Pre K,126,Mechanicsville Rd.,Dahlonega,30533,Lumpkin,5 yrs >,HealthMPowers,-83.97689,34.53001,range_interpolated,"126 Mechanicsville Rd.,Dahlonega,GA,30533",9
3,1/1/2018,Child Care,Pickens County Head Start Center/Pre-K,        529,North Head Start Road P O Box 469    ,Tate,30177,Pickens,5 yrs >,HealthMPowers,-84.37631,34.40779,rooftop,"        529 North Head Start Road P O Box 469    ,Tate,GA,30177",9
3,1/1/2018,Child Care,White County Head Start Center,676,Claude Sims Road,Cleveland,30528,White,5 yrs >,HealthMPowers,-83.78798,34.6052,rooftop,"676 Claude Sims Road,Cleveland,GA,30528",9
3,1/1/2018,Child Care,Rabun Head Start Center,1236,Old Hwy 411,Clayton,30525,Rabun,5 yrs >,HealthMPowers,-83.40658,34.85991,bing,"1236 Old Hwy 411,Clayton,GA,30525",9
3,1/1/2018,Child Care,Towns County Head Start,1150,Konaheth Road,Hiawassee,30546,Towns,5 yrs >,HealthMPowers,-83.73148,34.93111,rooftop,"1150 Konaheth Road,Hiawassee,GA,30546",9
3,1/1/2018,Child Care,Union County Pre-School,226,School Street,Blairsville,30512,Union,5 yrs >,HealthMPowers,-83.95478,34.87516,range_interpolated,"226 School Street,Blairsville,GA,30512",9
3,1/1/2018,Child Care,Stephens County Head Start,176,South Broad Street,Toccoa,30577,Stephens,5 yrs >,HealthMPowers,-83.33309,34.57768,range_interpolated,"176 South Broad Street,Toccoa,GA,30577",9
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Banks County Extension,413,Evans St.,Homer,30547,Banks,9,UGA,-83.50008,34.32282,,"413 Evans St.,Homer,GA,30547",9
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Dawson County Extension,298,Academy Ave.,Dawsonville,30534,Dawson,9,UGA,-84.11958,34.42021,,"298 Academy Ave.,Dawsonville,GA,30534",9
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Fannin County Extension,205,"Church St., Suite 1",Blue Ridge,30513,Fannin,9,UGA,-84.32646,34.8648,,"205 Church St., Suite 1,Blue Ridge,GA,30513",9
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Franklin County Extension,280,"Busha Rd., Suite A",Carnesville,30521,Fulton,9,UGA,-83.22271,34.37735,,"280 Busha Rd., Suite A,Carnesville,GA,30521",9
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Hall County Extension,734,E. Crescent Drive,Gainesville,30501,Hall,9,UGA,-83.79064,34.31409,,"734 E. Crescent Drive,Gainesville,GA,30501",9
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Lumpkin County Extension,26,Johnson Street,Dahlonega,30533,Lumpkin,9,UGA,-83.98198,34.5348,,"26 Johnson Street,Dahlonega,GA,30533",9
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Madison County Extension,97,Sunset Dr.,Danielsville,30633,Madison,9,UGA,-83.21484,34.13079,,"97 Sunset Dr.,Danielsville,GA,30633",9
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Pickens County Extension,109,Depot Street,Jasper,30143,Pickens,9,UGA,-84.42825,34.46923,,"109 Depot Street,Jasper,GA,30143",9
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Rabun County Extension,41,"Jo Dotson Circle, Suite 1",Clayton,30525,Rabun,9,UGA,-83.40478,34.87976,,"41 Jo Dotson Circle, Suite 1,Clayton,GA,30525",9
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Union County Extension,165,Wellborn Street Box 5,Blairsville,30512,Union,9,UGA,-83.95572,34.8778,,"165 Wellborn Street Box 5,Blairsville,GA,30512",9
1,5/17/2018,"FT, FTBU, FTFM, Outreach",Fannin Health Department -  WIC,95,Ouida Street,Blue Ridge,30513,Gilmer,9,UGA,-84.32343,34.85733,,"95 Ouida Street,Blue Ridge,GA,30513",9
1,5/17/2018,"FT, FTBU, FeT, FTFM, Outreach",Hart County Extension,200,Arthur Street,Hartwell,30643,Hart,9,UGA,-82.93931,34.34923,,"200 Arthur Street,Hartwell,GA,30643",9
1,6/14/2018,"FT, FTBU, Outreach",Pickens County Library,100,Library Lane,Jasper,30143,Pickens,9,UGA,-84.42142,34.47446,,"100 Library Lane,Jasper,GA,30143",9
1,6/22/2018,"FT, FTBU, FTFM, Outreach",Gilmer Food Pantry,5273,GA-52,Ellijay,30536,Gilmer,9,UGA,-84.4257,34.65231,,"5273 GA-52,Ellijay,GA,30536",9
2,1/1/2018,WIC Clinic,Rome WIC District 1-1,1309,Redmond Rd.,Rome,30165,Flyod,Adults,Open Hand Atlanta,-85.20347,34.28286,rooftop,"1309 Redmond Rd.,Rome,GA,30165",14
3,1/1/2018,after school,Paulding Club,335A,Academy Drive,Dallas,30132,Paulding,18-May,HealthMPowers,-84.83196,33.91063,rooftop,"335A Academy Drive,Dallas,GA,30132",14
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Dade County Extension,114,Pace Drive,Trenton,30752,Dade,14,UGA,-85.51888,34.87,,"114 Pace Drive,Trenton,GA,30752",14
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Haralson County Extension,4266,Georgia Hwy 120,Buchanan,30113,Haralson,14,UGA,-85.18912,33.80247,,"4266 Georgia Hwy 120,Buchanan,GA,30113",14
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Polk County Extension,20,N. Main St.,Cedartown,30125,Polk,14,UGA,-85.25432,34.0141,,"20 N. Main St.,Cedartown,GA,30125",14
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Walker County Extension,102,E. Napier St.,LaFayette,30728,Walker,14,UGA,-85.28134,34.70365,,"102 E. Napier St.,LaFayette,GA,30728",14
1,5/17/2018,"FT, FTBU, FeT, FTFM, Outreach",Chattooga County Extension,10011,Commerce St.,Summerville,30747,Chattoga,14,UGA,-85.34862,34.48014,,"10011 Commerce St.,Summerville,GA,30747",14
1,5/17/2018,"FT, FTBU, FeT, FTFM, Outreach",Gordon County Extension,1,McDaniel Station Rd SW,Calhoun,30701,Gordon,14,UGA,-84.96423,34.48744,,"1 McDaniel Station Rd SW,Calhoun,GA,30701",14
1,5/17/2018,"FT, FTBU, F+B30:K39eT, FTFM, Outreach",Paulding County Extension,530,West memorial Drive,Dallas,30132,Paulding,14,UGA,-84.85113,33.92045,,"530 West memorial Drive,Dallas,GA,30132",14
1,1/1/2018,"Food Talk, Food Talk: Better U",ATCO-Senior Center,25,Relihan St.,Pearson,31642,Coffee,Adults 18+,UGA,-82.84512,31.29207,range_interpolated,"25 Relihan St.,Pearson,GA,31642",8
1,1/1/2018,"Food Talk, Food Talk: Better U",Willacoochee Senior Center,68,Boone St.,Wilacoochee,31650,Coffee,Adults 18+,UGA,-83.04969,31.33957,rooftop,"68 Boone St.,Wilacoochee,GA,31650",8
1,1/1/2018,"Food Talk, Food Talk: Better U",Concerted Services-Pearson,818,E. Austin Ave.,Pearson,31642,Coffee,Adults 18+,UGA,-82.84385,31.29368,range_interpolated,"818 E. Austin Ave.,Pearson,GA,31642",8
1,1/1/2018,"Food Talk, Food Talk: Better U",ATCO-Wiregrass,59,N. Pearson St.,Pearson,31642,Coffee,Adults 18+,UGA,-82.85065,31.29892,range_interpolated,"59 N. Pearson St.,Pearson,GA,31642",8
2,1/1/2018,,Berrien High School- Community Learning Center Afterschool Program,500,E Smith Ave.,Nashville,31639,Berrien,Teens,Open Hand Atlanta,-83.24521,31.21922,rooftop,"500 E Smith Ave.,Nashville,GA,31639",8
2,1/1/2018,,Family Connections in Berrien Schools/Communities in Schools,1015,Exum Road,Nashville,31639,Berrien,"Families, Teens",Open Hand Atlanta,-83.26704,31.19258,range_interpolated,"1015 Exum Road,Nashville,GA,31639",8
2,1/1/2018,,Pearson Farmer Market,89,89 Main St S,Pearson,31642,Atkinson,Adults 18+,Open Hand Atlanta,-82.85276,31.29705,range_interpolated,"89 Main St S,Pearson,GA,31642",8
2,1/1/2018,,4H,636,636 E Austin Ave,Pearson,31642,Atkinson,kids 5-17,Open Hand Atlanta,-82.84251,31.29265,rooftop,"636 E Austin Ave,Pearson,GA,31642",8
2,1/1/2018,,Pearson Senior Center,75,Relihan Street,Pearson,31642,Atkinson,Adults,Open Hand Atlanta,-82.84512,31.29207,range_interpolated,"75 Relihan Street,Pearson,GA,31642",8
2,1/1/2018,,Tift Tower,311,311 East Second Street,Tifton,31794,Tift,,Open Hand Atlanta,-83.50735,31.45419,range_interpolated,"311 East Second Street,Tifton,GA,31794",8
2,1/1/2018,,J. L. Newbern Middle School,2015,E. Park Avenue,Valdosta,31602,Lowndes,Teens,Open Hand Atlanta,-83.25069,30.86536,rooftop,"2015 E. Park Avenue,Valdosta,GA,31602",8
2,1/1/2018,,Pines Family Campus,305,Smith Street,Valdosta,31601,Lowndes,Adults,Open Hand Atlanta,-83.2709,30.811,rooftop,"305 Smith Street,Valdosta,GA,31601",8
2,1/1/2018,,Harvey's Supermarket,775,Hwy 12 W,Haira,31632,Lowndes,Adults,Open Hand Atlanta,-83.17879,30.99211,range_interpolated,"775 Hwy 12 W,Haira,GA,31632",8
2,1/1/2018,,Winn-Dixie Supermarket,4036,Bemiss Rd.,Valdosta,31601,Lowndes,Adults,Open Hand Atlanta,-83.2617,30.91021,rooftop,"4036 Bemiss Rd.,Valdosta,GA,31601",8
2,1/1/2018,,Winn-Dixie Supermarket,1105,Madison Highway,Valdosta,31601,Lowndes,Adults,Open Hand Atlanta,-83.27352,30.81751,rooftop,"1105 Madison Highway,Valdosta,GA,31601",8
2,1/1/2018,,Hahira Head Start,403,Main St,Hahira,3162,Lowndes,Adults,Open Hand Atlanta,-83.36565,30.99193,rooftop,"403 Main St,Hahira,GA,3162",8
2,1/1/2018,"Cooking Matters for Kids, Teens",Georgia Sherriff's Boy Ranch,5671,Boys Ranch Rd.,Hahira,31632,Lowndes,"Adults,Teens, Kids",Open Hand Atlanta,-83.28903,31.01956,,"5671 Boys Ranch Rd.,Hahira,GA,31632",8
2,4/17/2018,Cooking Matters for Kids,High Hope Child Development Center,2732,S. Central Avenue,Tifton,31794,Tift,Kids,Open Hand Atlanta,-83.5175,31.43686,,"2732 S. Central Avenue,Tifton,GA,31794",8
2,4/17/2018,"Cooking Matters for Adults, Teens, and Kids",Southside Recreation Center,604,S. Oak Street,Valdosta,31601,Lowndes,"Adults, Kids and Teens",Open Hand Atlanta,-83.2808,30.8245,,"604 S. Oak Street,Valdosta,GA,31601",8
2,4/17/2018,"Cooking Matters for Teens, Kids, and Adults",David S. Waller Unit- Boys and Girls Club,215,W. North Street,Valdosta,31602,Lowndes,"Adults, Kids and Teens",Open Hand Atlanta,-83.28404,30.83606,,"215 W. North Street,Valdosta,GA,31602",8
2,4/17/2018,"Cooking Matters for Teens, Kids, and Adults",Don Reames Boys and Girls Club,614,N. Toombs Street,Valdosta,31602,Lowndes,"Adults, Kids and Teens",Open Hand Atlanta,-83.28384,30.83669,,"614 N. Toombs Street,Valdosta,GA,31602",8
