Agency,Date Added,Project,Name_of_Lo,Street_Num,Address,City,Zipcode,County,Target_Aud,Agency_name,lon,lat,loctype,search_add
3,1/1/2018,High School,Wayne County HS,1,Jacket Dr.,Jesup,31545,Wayne,12-Sep,HealthMPowers,-81.9188662,31.6173256,rooftop,"1 Jacket Dr.,Jesup,GA,31545"
3,1/1/2018,Middle School,Appling Middle School,2997,2997 Blackshear Hwy,Baxley,31513,Bibb,8-Jun,HealthMPowers,-82.3412696,31.722373,range_interpolated,"2997 Blackshear Hwy,Baxley,GA,31513"
3,1/1/2018,Child Care,Glynn County Head Start Program,1,One Community Action Drive Ste. D,Brunswick,31520,Glynn,5 yrs >,HealthMPowers,-81.4787345,31.1821101,rooftop,"1 One Community Action Drive Ste. D,Brunswick,GA,31520"
3,1/1/2018,Elem,Craig-Houghton,1001,4th St,Augusta,30901,Richmond,K-5,HealthMPowers,-81.9618458,33.4625533,rooftop,"4th St,Augusta,GA,30901"
3,1/1/2018,Middle School,Ridgeview Middle School,5340,5340 S Trimble Rd,Atlanta,30342,Fulton,8-Jun,HealthMPowers,-84.3593981,33.8981377,rooftop,"5340 S Trimble Rd,Atlanta,GA,30342"
3,1/1/2018,Middle School,TJ Elder  Middle School,902,902 Linton Rd,Sandersville,31082,Washington,8-Jun,HealthMPowers,-82.8161366,33.0028082,rooftop,"902 Linton Rd,Sandersville,GA,31082"
3,1/1/2018,Child Care,McIntosh Head Start,1,One Community Action Drive Ste. D,Brunswick,31520,Glynn,5 yrs >,HealthMPowers,-81.4787345,31.1821101,rooftop,"1 One Community Action Drive Ste. D,Brunswick,GA,31520"
3,1/1/2018,Elem,Eagle Ridge (3-5),220,Abc Dr,Milledgeville,31061,Baldwin,5-Mar,HealthMPowers,-83.2656759,33.0885821,bing,"220 Abc Dr,Milledgeville,GA,31061"
3,1/1/2018,after school,Paulding Club,335A,Academy Drive,Dallas,30132,Paulding,18-May,HealthMPowers,-84.8319603,33.9106283,rooftop,"335A Academy Drive,Dallas,GA,30132"
3,1/1/2018,Child Care,Dawson County Head Start Pre/K,407,Allen,Dawsonville,30534,Dawson,5 yrs >,HealthMPowers,-84.1055921,34.4192148,range_interpolated,"407 Allen,Dawsonville,GA,30534"
3,1/1/2018,Child Care,Cobb/Allgood Head Start Pre-K (Ninth District),461,Allgood Rd NE,Marietta,30060,Cobb,5 yrs >,HealthMPowers,-84.5397248,33.9628011,rooftop,"461 Allgood Rd NE,Marietta,GA,30060"
3,1/1/2018,Middle School,Ballard Hudson Middle School,1070,Anthony Rd,Macon,31204,Bibb,8-Jun,HealthMPowers,-83.6578513,32.8186145,rooftop,"1070 Anthony Rd,Macon,GA,31204"
3,1/1/2018,Elem,Hartley ES,2230,Anthony Rd,Macon,31204,Bibb,K-5,HealthMPowers,-83.678934,32.821319,rooftop,"2230 Anthony Rd,Macon,GA,31204"
3,1/1/2018,Middle School,Jonesboro Middle School,1308,Arnold St.,Jonesboro,30236,Clayton,8-Jun,HealthMPowers,-84.3484793,33.5208388,rooftop,"1308 Arnold St.,Jonesboro,GA,30236"
3,1/1/2018,Child Care,Loving Arms,2900,Athena Lane #48E,Lithonia,30038,Dekalb,5 yrs >,HealthMPowers,-84.1449376,33.6978918,rooftop,"2900 Athena Lane #48E,Lithonia,GA,30038"
3,1/1/2018,Elem,Sugar Hill ES,3259,Athens Hwy,Gainesville,30507,Hall,k-5,HealthMPowers,-83.744647,34.232399,rooftop,"3259 Athens Hwy,Gainesville,GA,30507"
3,1/1/2018,Child Care,EE Butler Head Start,1300,Athens Street,Gainsville,30507,Hall,5 yrs >,HealthMPowers,-83.8014201,34.2874137,rooftop,"1300 Athens Street,Gainsville,GA,30507"
3,1/1/2018,Middle School,Campbell MS,3295,Atlanta Road SE,Smyrna,30080,Cobb,8-Jun,HealthMPowers,-84.4980115,33.8729594,rooftop,"3295 Atlanta Road SE,Smyrna,GA,30080"
3,1/1/2018,Child Care,Upson County Head Start/EHS,76,Atwater Place,Thomaston,30286,Upson,5 yrs >,HealthMPowers,-84.3391961,32.9510901,range_interpolated,"76 Atwater Place,Thomaston,GA,30286"
3,1/1/2018,Food Retail,US Food Store,315,Augusta Ave,Savannah,31415,Chatham,Adults 18+,HealthMPowers,-81.1284672,32.089605,range_interpolated,"315 Augusta Ave,Savannah,GA,31415"
3,1/1/2018,Elem,Barton Chapel,2329,Barton Chapel Rd,Augusta,30906,Richmond,K-5,HealthMPowers,-82.0889399,33.441647,rooftop,"2329 Barton Chapel Rd,Augusta,GA,30906"
3,1/1/2018,Child Care,Newton County Head Start,25,Lovers Lane,Covington,30016,Newton,5 yrs >,HealthMPowers,-83.921344,33.5563379,rooftop,"25 Lovers Lane,Covington,GA,30016"
3,1/1/2018,Child Care,Brunswick,419,Benedict Rd.,Glynn County Head Start,31520,Glynn,5 yrs >,HealthMPowers,-81.4787345,31.1821101,rooftop,"419 Benedict Rd.,Glynn County Head Start,GA,31520"
3,1/1/2018,Middle School,Young Middle School,3116,Benjamin E Mays Dr SW,Atlanta,30311,APS,8-Jun,HealthMPowers,-84.4893907,33.7327756,rooftop,"3116 Benjamin E Mays Dr SW,Atlanta,GA,30311"
3,1/1/2018,Middle School,Price Middle School,1670,Benjamin Weldon Bickers Dr SE,Atlanta,30315,APS,8-Jun,HealthMPowers,-84.3878461,33.709033,rooftop,"1670 Benjamin Weldon Bickers Dr SE,Atlanta,GA,30315"
3,1/1/2018,after school,Warren Club,790,Berne Street,Atlanta,30316,Fulton,18-May,HealthMPowers,-84.3615531,33.7368147,range_interpolated,"790 Berne Street,Atlanta,GA,30316"
3,1/1/2018,Middle School,Oak Hill Middle School,356,Blandy Rd NW,Milledgeville,31061,Baldwin,8-Jun,HealthMPowers,-83.2667422,33.083435,rooftop,"356 Blandy Rd NW,Milledgeville,GA,31061"
3,1/1/2018,Elem,Creekside (K-2),372,Blandy Rd NW,Milledgeville,31061,Baldwin,K-2,HealthMPowers,-83.2693231,33.0810193,rooftop,"372 Blandy Rd NW,Milledgeville,GA,31061"
3,1/1/2018,Elem,Blandy Hills (K-2),375,Blandy Rd NW,Milledgeville,31061,Baldwin,K-2,HealthMPowers,-83.268366,33.0865564,range_interpolated,"375 Blandy Rd NW,Milledgeville,GA,31061"
3,1/1/2018,Elem,Southfield ES,4375,Bloomfield Drive Ext,Macon,31206,Bibb,K-5,HealthMPowers,-83.6880675,32.7813699,rooftop,"4375 Bloomfield Drive Ext,Macon,GA,31206"
3,1/1/2018,Child Care,Harvest Rain Academy,51,Senoia Road,Fairburn,30213,Fulton,5 yrs >,HealthMPowers,-84.5838363,33.5624038,rooftop,"51 Senoia Road,Fairburn,GA,30213"
3,1/1/2018,Elem,Windsor Forest ES,414,Briar Cliff Circle,Savannah,31419,Chatham,K-5,HealthMPowers,-81.1434636,31.9748371,rooftop,"414 Briar Cliff Circle,Savannah,GA,31419"
3,1/1/2018,Elem,Brookdale ES,3600,Brookdale Ave,Macon,31204,Bibb,K-5,HealthMPowers,-83.6853377,32.8519352,rooftop,"3600 Brookdale Ave,Macon,GA,31204"
3,1/1/2018,Child Care,Child Care Network # 50,2476,Candler Road,Decatur,30032,Dekalb,5 yrs >,HealthMPowers,-84.2743447,33.7178643,rooftop,"2476 Candler Road,Decatur,GA,30032"
3,1/1/2018,Child Care,Henry County Head Start Center; Early Head Start and Pre-K Center/EHS,84,Carter Ave,Locust Grove,30248-3611,Henry,5 yrs >,HealthMPowers,-84.1132613,33.3479947,rooftop,"84 Carter Ave,Locust Grove,GA,30248-3611"
3,1/1/2018,Child Care,Franklin County Head Start Pre/K,84,Hartwell Road,Lavonia,30553,Franklin,5 yrs >,HealthMPowers,-83.097903,34.432487,range_interpolated,"84 Hartwell Road,Lavonia,GA,30553"
3,1/1/2018,Child Care,Mrs. Green's Learning Academy,680,Chatham Trail,Jonesboro,30238,Clayton,5 yrs >,HealthMPowers,-84.413003,33.5161006,rooftop,"680 Chatham Trail,Jonesboro,GA,30238"
3,1/1/2018,Child Care,Buford Head Start Center/Pre-K,84,Maddox Road,Buford,30518,Gwinette,5 yrs >,HealthMPowers,-83.9982517,34.0983754,rooftop,"84 Maddox Road,Buford,GA,30518"
3,1/1/2018,Child Care,Angels In Motion,260,Cherokee Road,Winterville,30683,Clarke,5 yrs >,HealthMPowers,-83.290312,33.9709916,range_interpolated,"260 Cherokee Road,Winterville,GA,30683"
3,1/1/2018,Child Care,Lethia P. Walker,2297,Cherokee Valley Circle,Lithonia,30058,Dekalb,5 yrs >,HealthMPowers,-84.1399077,33.7246499,rooftop,"2297 Cherokee Valley Circle,Lithonia,GA,30058"
3,1/1/2018,Elem,Church Street,7013,Church St,Riverdale,30274,Clayton,K-5,HealthMPowers,-84.418077,33.563362,rooftop,"7013 Church St,Riverdale,GA,30274"
3,1/1/2018,Middle School,Sequoyah Middle School,95,95 Valley Hill Rd SW,Riverdale,30274,Clayton,8-Jun,HealthMPowers,-84.3871067,33.5647263,rooftop,"95 Valley Hill Rd SW,Riverdale,GA,30274"
3,1/1/2018,Elem,Hodge ES,975,Clinch Street,Savannah,31405,Chatham,K-5,HealthMPowers,-81.11665,32.0473965,range_interpolated,"975 Clinch Street,Savannah,GA,31405"
3,1/1/2018,Elem,Alexander II ES,1156,College St,Macon,31201,Bibb,K-5,HealthMPowers,-83.644956,32.8328255,rooftop,"1156 College St,Macon,GA,31201"
3,1/1/2018,Middle School,Harper Archer Middle School,3399,Collier Dr NW,Atlanta,30331,APS,8-Jun,HealthMPowers,-84.4987545,33.7695811,rooftop,"3399 Collier Dr NW,Atlanta,GA,30331"
3,1/1/2018,Child Care,Choice Academy Child Care Center,5440,Covington Hwy,Decatur,30035,Dekalb,5 yrs >,HealthMPowers,-84.1916893,33.7308306,rooftop,"5440 Covington Hwy,Decatur,GA,30035"
3,1/1/2018,Elem,Taylor ES,2976,Crestline Dr,Macon,31204,Bibb,K-5,HealthMPowers,-83.677957,32.8762837,rooftop,"2976 Crestline Dr,Macon,GA,31204"
3,1/1/2018,Elem,Rice Creek (3-5),100,Mulberry Ave,Port Wentworth,31407,Chatham,5-Mar,HealthMPowers,-81.1944885,32.2188489,rooftop,"100 Mulberry Ave,Port Wentworth,GA,31407"
3,1/1/2018,Middle School,Rice Creek (6-8),100,Mulberry Ave,Port Wentworth,31407,Chatham,8-Jun,HealthMPowers,-81.1944885,32.2188489,rooftop,"100 Mulberry Ave,Port Wentworth,GA,31407"
3,1/1/2018,Child Care,Felicia Botherson,3135,Dogwood Drive,Hapeville,30354,Fulton,5 yrs >,HealthMPowers,-84.4087995,33.6686509,rooftop,"3135 Dogwood Drive,Hapeville,GA,30354"
3,1/1/2018,Elem,Blakeney ES,100,Olympic Dr,Waynesboro,30830,Burke,5-Mar,HealthMPowers,-81.9917187,33.0795354,rooftop,"100 Olympic Dr,Waynesboro,GA,30830"
3,1/1/2018,after school,Westside Atlanta Charter School,1903,Drew Dr.,Atlanta,30318,Fulton County,18-May,HealthMPowers,-84.4506881,33.7936678,rooftop,"1903 Drew Dr.,Atlanta,GA,30318"
3,1/1/2018,Middle School,Martha Puckett Middle School,475,Durrence Rd,Jesup,31545,Wayne,8-Jun,HealthMPowers,-81.9151453,31.6167162,rooftop,"475 Durrence Rd,Jesup,GA,31545"
3,1/1/2018,Elem,Wilkes Primary,910,E Robert Toombs Ave,Washington,30673,Wilkes,K-3,HealthMPowers,-82.7200973,33.72888,rooftop,"910 E Robert Toombs Ave,Washington,GA,30673"
3,1/1/2018,Food Retail,Food Truck 912: WW Law Community Center,909,E. Bolton St,Savannah,31401,Chatham,Adults 18+,HealthMPowers,-81.082939,32.0625829,rooftop,"909 E. Bolton St,Savannah,GA,31401"
3,1/1/2018,Elem,Midway,101,Carl Vinson Rd,Milledgeville,31061,Baldwin,K-5,HealthMPowers,-83.2278341,33.0192733,rooftop,"101 Carl Vinson Rd,Milledgeville,GA,31061"
3,1/1/2018,Food Retail,Dollar General,605,E. McCarty St,Sandersville,31082,Washington,Adults 18+,HealthMPowers,-82.8003667,32.9889801,rooftop,"605 E. McCarty St,Sandersville,GA,31082"
3,1/1/2018,after school,Draper Club,1462,E. Walker Avenue,College Park,30337,Fulton,18-May,HealthMPowers,-84.4363442,33.6635555,range_interpolated,"1462 E. Walker Avenue,College Park,GA,30337"
3,1/1/2018,Child Care,Liberty County Head Start,9099,E.B. Cooper,Liberty,31320,Liberty,5 yrs >,HealthMPowers,-81.4628001,31.747497,range_interpolated,"9099 E.B. Cooper,Liberty,GA,31320"
3,1/1/2018,after school,Jones Club,450,East Lake Drive,Decatur,30030,DeKalb,18-May,HealthMPowers,-84.3087484,33.7607621,rooftop,"450 East Lake Drive,Decatur,GA,30030"
3,1/1/2018,Elem,Wilkes ES,109,East St,Washington,30673,Wilkes,5-Apr,HealthMPowers,-82.7249626,33.7345798,rooftop,"109 East St,Washington,GA,30673"
3,1/1/2018,Elem,Garrett,1100,Eisenhower Dr,Augusta,30904,Richmond,K-5,HealthMPowers,-82.01194,33.509523,rooftop,"1100 Eisenhower Dr,Augusta,GA,30904"
3,1/1/2018,Elem,Campbell ES,91,Elder St,Fairburn,30213,Fulton,k-5,HealthMPowers,-84.5747844,33.5728915,rooftop,"91 Elder St,Fairburn,GA,30213"
3,1/1/2018,Elem,Hawthrone,10750,English Rd,Hampton,30228,Clayton,K-5,HealthMPowers,-84.3661553,33.4617812,rooftop,"10750 English Rd,Hampton,GA,30228"
3,1/1/2018,Child Care,Deborah Quinntella Bolden,713,Erin Drive,Stockbridge,30281,Henry,5 yrs >,HealthMPowers,-84.177683,33.568598,rooftop,"713 Erin Drive,Stockbridge,GA,30281"
3,1/1/2018,Middle School,Rex Mill Middle School,6380,Evans Dr,Rex,30273,Clayton,8-Jun,HealthMPowers,-84.2827935,33.5814828,rooftop,"6380 Evans Dr,Rex,GA,30273"
3,1/1/2018,Child Care,Banks County Head Start/Pre-K,335,Evans Street,Homer,30547,Banks,5 yrs >,HealthMPowers,-83.4979654,34.323977,rooftop,"335 Evans Street,Homer,GA,30547"
3,1/1/2018,Elem,Lamar Milledge,510,Eve St,Augusta,30904,Richmond,K-5,HealthMPowers,-81.9966679,33.4816247,rooftop,"510 Eve St,Augusta,GA,30904"
3,1/1/2018,Elem,Veterans,4901,Faubus Avenue,Macon,31204,Bibb,K-5,HealthMPowers,-83.715033,32.813616,rooftop,"4901 Faubus Avenue,Macon,GA,31204"
3,1/1/2018,Food Retail,Dollar General,102,Robins Drive Rd,Milledgeville,31061,Baldwin,Adults 18+,HealthMPowers,-83.1660381,33.0809904,rooftop,"102 Robins Drive Rd,Milledgeville,GA,31061"
3,1/1/2018,Middle School,Forest Park Middle School,930,Finley Dr.,Forest Park,30297,Clayton,8-Jun,HealthMPowers,-84.3593791,33.6217605,rooftop,"930 Finley Dr.,Forest Park,GA,30297"
3,1/1/2018,Elem,Kemp ES,10990,Folsom Rd,Hampton,30228,Clayton,5-Mar,HealthMPowers,-84.3573196,33.4555456,rooftop,"10990 Folsom Rd,Hampton,GA,30228"
3,1/1/2018,after school,Matthews Club,785,Fontaine Rd. SW,Mableton,30126,Cobb County,18-May,HealthMPowers,-84.5763507,33.821234,rooftop,"785 Fontaine Rd. SW,Mableton,GA,30126"
3,1/1/2018,Child Care,Little Ones Learning Center,993,Forest Ave,Forest Park,30297,Clayton,5 yrs >,HealthMPowers,-84.3575927,33.6230919,rooftop,"993 Forest Ave,Forest Park,GA,30297"
3,1/1/2018,Middle School,Howard Middle School,6600,Forsyth Rd,Macon,31210,Bibb,8-Jun,HealthMPowers,-83.7744614,32.9097054,range_interpolated,"6600 Forsyth Rd,Macon,GA,31210"
3,1/1/2018,Elem,Burdell-Hunt ES,972,Fort Hill St,Macon,31211,Bibb,K-5,HealthMPowers,-83.6132246,32.8531638,rooftop,"972 Fort Hill St,Macon,GA,31211"
3,1/1/2018,Child Care,Bright Beginnings ,782,Franklin Road,Marietta,30067,Cobb,5 yrs >,HealthMPowers,-84.5006809,33.9324783,rooftop,"782 Franklin Road,Marietta,GA,30067"
3,1/1/2018,Elem,Skyview ES,5700,Fulton Mill Rd,Lizella,31052,Bibb,K-5,HealthMPowers,-83.7576376,32.751026,rooftop,"5700 Fulton Mill Rd,Lizella,GA,31052"
3,1/1/2018,Elem,Pleasant Grove,150,Reagan Rd,Stockbridge,30281,Henry,K-5,HealthMPowers,-84.139409,33.5501788,rooftop,"150 Reagan Rd,Stockbridge,GA,30281"
3,1/1/2018,Elem,Riverdale,6253,Garden Walk Blvd,Riverdale,30274,Clayton,K-5,HealthMPowers,-84.3929465,33.5846581,rooftop,"6253 Garden Walk Blvd,Riverdale,GA,30274"
3,1/1/2018,Child Care,Norcross Head Start,5030,Georgia Belle Court,Norcross,30093,Gwinnett,5 yrs >,HealthMPowers,-84.165037,33.920383,rooftop,"5030 Georgia Belle Court,Norcross,GA,30093"
3,1/1/2018,Middle School,Hubert Middle School [COMMUNITY],768,Grant St,Chatham,31401,Chatham,8-Jun,HealthMPowers,-81.084934,32.066235,rooftop,"768 Grant St,Chatham,GA,31401"
3,1/1/2018,Elem,River’s Edge,205,North Bridge Rd,Fayetteville,30215,Clayton,K-5,HealthMPowers,-84.3896375,33.4204617,rooftop,"205 North Bridge Rd,Fayetteville,GA,30215"
3,1/1/2018,Elem,Riley ES,3522,Greenbriar Rd,Macon,31204,Bibb,K-5,HealthMPowers,-83.6898222,32.8341776,range_interpolated,"3522 Greenbriar Rd,Macon,GA,31204"
3,1/1/2018,after school,Douglas County Club,8828,Gurly Rd,Douglasville,30134,Douglas County,18-May,HealthMPowers,-84.7721637,33.74142,range_interpolated,"8828 Gurly Rd,Douglasville,GA,30134"
3,1/1/2018,Child Care,Pike County Head Start,10,Hall Street,Zebulon,30295,Pike,5 yrs >,HealthMPowers,-84.3436753,33.09534,rooftop,"10 Hall Street,Zebulon,GA,30295"
3,1/1/2018,Child Care,Pleasant Family Childcare,3941,Harvest Hill Road,Decatur,30034,Dekalb,5 yrs >,HealthMPowers,-84.2277162,33.69067,rooftop,"3941 Harvest Hill Road,Decatur,GA,30034"
3,1/1/2018,Child Care,Amodestri Childcare & Academy,11782,Hastings Bridge Rd.,Hampton,30228,Henry,5 yrs >,HealthMPowers,-84.3090706,33.4342202,range_interpolated,"11782 Hastings Bridge Rd.,Hampton,GA,30228"
3,1/1/2018,Middle School,Paul D. West Middle School,2376,Headland Dr,East Point,30344,Fulton,8-Jun,HealthMPowers,-84.4656883,33.6888358,rooftop,"2376 Headland Dr,East Point,GA,30344"
3,1/1/2018,Middle School,Weaver Middle School,2570,Heath Rd,Macon,31206,Bibb,8-Jun,HealthMPowers,-83.742565,32.8250979,rooftop,"2570 Heath Rd,Macon,GA,31206"
3,1/1/2018,Child Care,Davisboro Center,216,Steel Circle,Davisboro,31018,Washington,5 yrs >,HealthMPowers,-82.6112181,32.9719033,rooftop,"216 Steel Circle,Davisboro,GA,31018"
3,1/1/2018,Middle School,Miller Magnet Middle School,751,Hendley St,Macon,31204,Bibb,8-Jun,HealthMPowers,-83.658421,32.8392788,rooftop,"751 Hendley St,Macon,GA,31204"
3,1/1/2018,after school,Thomasville Heights Club,1835,"Henry Thomas Drive, SE,",Atlanta,30315,Fulton County,18-May,HealthMPowers,-84.3567474,33.7043578,rooftop,"1835 Henry Thomas Drive, SE,,Atlanta,GA,30315"
3,1/1/2018,Child Care,Kandolo Baze,1210,Herrington Road,Lawrenceville,30044,Gwinnett,5 yrs >,HealthMPowers,-84.082506,33.9502093,rooftop,"1210 Herrington Road,Lawrenceville,GA,30044"
3,1/1/2018,Elem,Jamestown ES,3637,Hiers Blvd,Hephzibah,30815,Richmond,K-5,HealthMPowers,-82.0940008,33.391756,range_interpolated,"3637 Hiers Blvd,Hephzibah,GA,30815"
3,1/1/2018,Elem,Arnold,216,Stockbridge Rd,Jonesboro,30236,Clayton,K-5,HealthMPowers,-84.3478865,33.5242396,rooftop,"216 Stockbridge Rd,Jonesboro,GA,30236"
3,1/1/2018,Elem,Roberta T. Smith,6340,Highway 42 S,Rex,30273,Clayton,K-5,HealthMPowers,-84.2874318,33.5816867,rooftop,"6340 Highway 42 S,Rex,GA,30273"
3,1/1/2018,Elem,Hephzibah,2542,Highway 88,Hephzibah,30815,Richmond,K-5,HealthMPowers,-82.0988058,33.3117724,rooftop,"2542 Highway 88,Hephzibah,GA,30815"
3,1/1/2018,Elem,Pooler ES,308,Holly Ave,Pooler,31322,Chatham,K-5,HealthMPowers,-81.2520844,32.1211169,rooftop,"308 Holly Ave,Pooler,GA,31322"
3,1/1/2018,Elem,Bruce ES,3660,Houston Ave,Macon,31206,Bibb,K-5,HealthMPowers,-83.651293,32.798561,rooftop,"3660 Houston Ave,Macon,GA,31206"
3,1/1/2018,Elem,Heard ES,6515,Houston Rd,Macon,31216,Bibb,K-5,HealthMPowers,-83.6873957,32.7232585,rooftop,"6515 Houston Rd,Macon,GA,31216"
3,1/1/2018,Elem,Stoneview,2629,Huber St,Lithonia,30058,Dekalb,K-5,HealthMPowers,-84.1196023,33.708089,rooftop,"2629 Huber St,Lithonia,GA,30058"
3,1/1/2018,Child Care,Sunshine House Hurricane Shoals,208,Hurricane Shoals Rd. NW,Lawrenceville,30046,Gwinnett,5 yrs >,HealthMPowers,-83.9980933,33.9680418,rooftop,"208 Hurricane Shoals Rd. NW,Lawrenceville,GA,30046"
3,1/1/2018,Child Care,The Learning Station,5135,Hwy 42,Ellenwood,30294,Clayton,5 yrs >,HealthMPowers,-84.3074133,33.6151905,rooftop,"5135 Hwy 42,Ellenwood,GA,30294"
3,1/1/2018,Child Care,Inspiring Scholars Academy,7425,Hwy 78,Winston,30187,Douglas,5 yrs >,HealthMPowers,-84.8175499,33.7291343,rooftop,"7425 Hwy 78,Winston,GA,30187"
3,1/1/2018,Food Retail,Dollar General,2622,Irwinton Rd,Milledgeville,31061,Baldwin,Adults 18+,HealthMPowers,-83.2348667,33.0380319,rooftop,"2622 Irwinton Rd,Milledgeville,GA,31061"
3,1/1/2018,Child Care,Sandersville Center,815,Jordan Mill Rd.,Sandersville,31082,Washington,5 yrs >,HealthMPowers,-82.791864,32.9909042,rooftop,"815 Jordan Mill Rd.,Sandersville,GA,31082"
3,1/1/2018,Elem,Peachcrest,1530,Joy Ln,Decatur,30032,Dekalb,K-5,HealthMPowers,-84.245527,33.747562,rooftop,"1530 Joy Ln,Decatur,GA,30032"
3,1/1/2018,Middle School,Kendrick Middle School,7971,Kendrick Rd,Jonesboro,30238,Clayton,8-Jun,HealthMPowers,-84.3875909,33.5366226,rooftop,"7971 Kendrick Rd,Jonesboro,GA,30238"
3,1/1/2018,Elem,Ridge Road Elementary,285,Ridge Rd.,Sandersville,31082,Washington,5-Mar,HealthMPowers,-82.7882113,32.9682304,rooftop,"285 Ridge Rd.,Sandersville,GA,31082"
3,1/1/2018,Elem,Suder,1400,Lake Jodeco Rd,Jonesboro,30236,Clayton,K-5,HealthMPowers,-84.345617,33.5150776,rooftop,"1400 Lake Jodeco Rd,Jonesboro,GA,30236"
3,1/1/2018,Elem,Lake Ridge,7900,Lake Ridge Cir,Riverdale,30296,Clayton,K-5,HealthMPowers,-84.4321961,33.539493,rooftop,"7900 Lake Ridge Cir,Riverdale,GA,30296"
3,1/1/2018,Elem,Ridge Road Primary,285,Ridge Rd.,Sandersville,31082,Washington,K-2,HealthMPowers,-82.7882113,32.9682304,rooftop,"285 Ridge Rd.,Sandersville,GA,31082"
3,1/1/2018,Child Care,Fannin Head Start,8731,Lakewood Hwy,Mineral Bluff,30559,Fannin,5 yrs >,HealthMPowers,-84.2749602,34.9135945,range_interpolated,"8731 Lakewood Hwy,Mineral Bluff,GA,30559"
3,1/1/2018,Child Care,Gilmer County Head Start,305,Calvin Jackson Dr.,Ellijay,30540,Gilmer,5 yrs >,HealthMPowers,-84.5039411,34.6845489,rooftop,"305 Calvin Jackson Dr.,Ellijay,GA,30540"
3,1/1/2018,Middle School,Long Middle School,3200,Latona Dr SW,Atlanta,30354,APS,8-Jun,HealthMPowers,-84.3952224,33.6666804,rooftop,"3200 Latona Dr SW,Atlanta,GA,30354"
3,1/1/2018,Elem,Lee Street,178,Lee St,Jonesboro,30236,Clayton,K-5,HealthMPowers,-84.3562734,33.5241982,rooftop,"178 Lee St,Jonesboro,GA,30236"
3,1/1/2018,Child Care,ABC Child Development Center with Head Start Classroom,305,South Baker Street,Alma,31510,Bacon,5 yrs >,HealthMPowers,-82.4564291,31.5392266,rooftop,"305 South Baker Street,Alma,GA,31510"
3,1/1/2018,Child Care,Habersham Head Start Center/Pre-K,291,Light Street,Baldwin,30511,Habersham,5 yrs >,HealthMPowers,-83.5334318,34.4983849,rooftop,"291 Light Street,Baldwin,GA,30511"
3,1/1/2018,Child Care,Wilkes County Center,115,Lincoln,Washington,30673,Wilkes,5 yrs >,HealthMPowers,-82.7635441,33.7412639,range_interpolated,"115 Lincoln,Washington,GA,30673"
3,1/1/2018,Child Care,Wandas Family Childcare,4143,Lindsey Drive,Decatur,30035,Dekalb,5 yrs >,HealthMPowers,-84.2200329,33.7313554,rooftop,"4143 Lindsey Drive,Decatur,GA,30035"
3,1/1/2018,Child Care,Douglas County Head Start (Ninth District),3833,Longview Drive,Douglasville,30135,Douglas,5 yrs >,HealthMPowers,-84.7014134,33.744164,rooftop,"3833 Longview Drive,Douglasville,GA,30135"
3,1/1/2018,Middle School,Lovejoy Middle School,1588,Lovejoy Rd,Hampton,30228,Clayton,8-Jun,HealthMPowers,-84.3403121,33.442851,rooftop,"1588 Lovejoy Rd,Hampton,GA,30228"
3,1/1/2018,Child Care,Trinity AME Early LC,604,Lynhurst Dr. SW,Atlanta,30311,Fulton,5 yrs >,HealthMPowers,-84.489434,33.7390064,rooftop,"604 Lynhurst Dr. SW,Atlanta,GA,30311"
3,1/1/2018,Elem,Thurgood Marshall,5885,Maddox Rd,Morrow,30260,Clayton,K-5,HealthMPowers,-84.3182416,33.5938083,rooftop,"5885 Maddox Rd,Morrow,GA,30260"
3,1/1/2018,Middle School,Riverdale Middle School,400,400 Roberts Dr,Riverdale,30274,Clayton,8-Jun,HealthMPowers,-84.4070483,33.5632119,NA,"400 Roberts Dr,Riverdale,GA,30274"
3,1/1/2018,Child Care,Cherokee County/Ralph Bunche preschool,400,Belletta Drive,Canton,30114,Cherokee,5 yrs >,HealthMPowers,-84.4887824,34.2602521,rooftop,"400 Belletta Drive,Canton,GA,30114"
3,1/1/2018,Elem,A. Brian Merry,415,Boy Scout Rd,Augusta,30909,Richmond,K-5,HealthMPowers,-82.039631,33.49607,rooftop,"415 Boy Scout Rd,Augusta,GA,30909"
3,1/1/2018,Elem,Union ES,4831,Mamie Carter Dr,Macon,31210,Bibb,K-5,HealthMPowers,-83.7235694,32.8353813,range_interpolated,"4831 Mamie Carter Dr,Macon,GA,31210"
3,1/1/2018,after school,Anderson Club,529,Manget Street,Marietta,30060,Cobb,18-May,HealthMPowers,-84.5391233,33.9396844,rooftop,"529 Manget Street,Marietta,GA,30060"
3,1/1/2018,Elem,Shuman ES,415,Goebel Ave,Savannah,31404,Chatham,K-5,HealthMPowers,-81.066834,32.061822,rooftop,"415 Goebel Ave,Savannah,GA,31404"
3,1/1/2018,after school,Adamsville Club,3201,Martin Luther King Jr Dr. SW,Atlanta,30311,Fulton County,18-May,HealthMPowers,-84.4918471,33.7541215,rooftop,"3201 Martin Luther King Jr Dr. SW,Atlanta,GA,30311"
3,1/1/2018,Elem,Wesley Lakes,685,McDonough Pkwy,McDonough,30253,Henry,K-5,HealthMPowers,-84.1699804,33.447453,rooftop,"685 McDonough Pkwy,McDonough,GA,30253"
